,url-info,memento-datetime,tweet-url,memento-url,tweet-content
208,"com,twitter)/an_cabraal/status/1366299761909714955",20210302202307,https://twitter.com/an_cabraal/status/1366299761909714955,https://web.archive.org/web/20210302202307/https://twitter.com/an_cabraal/status/1366299761909714955,"Former @CBSL Deputy Governor & my friend @waw1949  has introduced “Cabraalnomics” to the Econ #lexicon & also said #SL should have a backup rescue plan. As Wije knows, I always have a Plan B & C while implementing Plan A. http://www.ft.lk/columns/Cabraalnomics-No-default-because-we-have-enough-forex-inflows-to-pay-ISBs/4-713907 … @FT_SriLanka #Cabraalnomics #lka Sir, in 2010 22kt was 50k now 100k, property also appreciated some how, most of the sock in cse same level, consider USD then and now, its encouraging FD, need more inflow any plan please We can have some confidence with @an_cabraal but not the Govt. What was the plan on greek bond last time?? And crude oil HEDGING! Why don’t you go for a TV debate with him pic.twitter.com/TBl1HC8Hwy Let's have a debate with @waw1949 
in @hirunews @NewsfirstSL ?

Are you ready? 
Ok ok u know economics Hope it's not borrowing more to settle debt like we always do. Honestly hope you have a sustainable solution by boosting exports/remittances/FDIs n cutting budget deficit below 5% by 2025."
225,"com,twitter)/an_cabraal/status/1368776931999506435",20210308041426,https://twitter.com/an_cabraal/status/1368776931999506435,https://web.archive.org/web/20210308041426/https://twitter.com/an_cabraal/status/1368776931999506435,"CSE's market cap was about USD 20 bln in 2010. After more than 10 years of #profits and #growth, it's still well below USD 16 bln. Indicates substantial space for #investors @CSE_Media #stocks #capitalmarket #SriLankapic.twitter.com/9aYF4WjtXA"
228,"com,twitter)/an_cabraal/status/1369636101422452739",20210310130811,https://twitter.com/an_cabraal/status/1369636101422452739,https://web.archive.org/web/20210310130811/https://twitter.com/an_cabraal/status/1369636101422452739,Happy to confirm that the People's Bank of China has approved a #SWAP facility of 10 billion #Yuan (USD 1.5 billion) to the Central Bank of Sri Lanka. @CBSL @ChinaEmbSL #lka #SriLanka #China #economicrecoveryplan #GOSL
235,"com,twitter)/an_cabraal/status/1370277354656821254",20210524200913,https://twitter.com/an_cabraal/status/1370277354656821254,https://web.archive.org/web/20210524200913/https://twitter.com/an_cabraal/status/1370277354656821254,"An year's #moratorium should have been given to #emerging nations by multi-lateral lending institutions, to deal with the economic fall-out of the Pandemic. #GoSL #COVID19LK #SriLanka #debtpic.twitter.com/NijjGMBOKS If a year’s moratorium is given, you guys will still manage to screw that up as well  Market nisa minissu ada vinasa wela But you and @CBSL confident about loan repayment and boasting about our FC reserves to the media noh.
What has happened now? If could be obtained without altering the prevailing CREDIT RATING, it must be a good solution to SL debt crises. Well said Mr Cabral. Before stock market world number 1 ya then how the hell economics fall out came...  ????  Open mouth with jatyantara kumantrana. Now begging what a shame even beg nobody is giving  where is that tool to balance the USD???  We should have been prepared for all eventualities & have systems in place to create wealth not debt"
248,"com,twitter)/an_cabraal/status/1373324803998814212",20210320172533,https://twitter.com/an_cabraal/status/1373324803998814212,https://web.archive.org/web/20210320172533/https://twitter.com/an_cabraal/status/1373324803998814212,"#SriLanka signed 6 MoU w/ #Bangaladesh today for strengthening youth development, agricultural research, exchange of professional knowledge, training of health nursing staff, international cooperation study & an interchange cultural program for 2021-2025. #NationalMartyrsMemorialpic.twitter.com/AsRdaX185F"
280,"com,twitter)/an_cabraal/status/1375307590314254339",20210328124938,https://twitter.com/an_cabraal/status/1375307590314254339,https://web.archive.org/web/20210328124938/https://twitter.com/an_cabraal/status/1375307590314254339,Had a productive meeting with a cross-section of #Company Secretaries to discuss issues faced by them. Registrar of Companies and his team were very cooperative and we  found solutions to almost all their issues. #SriLanka #GoSL #economicrecoveryplan Why is the registrar of company sending some applications for registration to defence ministry for clearance? Under which section of the Act is he empowered to do that? Any Boi project or investment should be a minimum of 2m dollars to stop us been swamped by gram stores muscat shops and saree shops
281,"com,twitter)/an_cabraal/status/1375307590314254339",20210329013017,https://twitter.com/an_cabraal/status/1375307590314254339,https://web.archive.org/web/20210329013017/https://twitter.com/an_cabraal/status/1375307590314254339,Had a productive meeting with a cross-section of #Company Secretaries to discuss issues faced by them. Registrar of Companies and his team were very cooperative and we  found solutions to almost all their issues. #SriLanka #GoSL #economicrecoveryplan Why is the registrar of company sending some applications for registration to defence ministry for clearance? Under which section of the Act is he empowered to do that? Any Boi project or investment should be a minimum of 2m dollars to stop us been swamped by gram stores muscat shops and saree shops
282,"com,twitter)/an_cabraal/status/1375307590314254339",20210330201749,https://twitter.com/an_cabraal/status/1375307590314254339,https://web.archive.org/web/20210330201749/https://twitter.com/an_cabraal/status/1375307590314254339,Had a productive meeting with a cross-section of #Company Secretaries to discuss issues faced by them. Registrar of Companies and his team were very cooperative and we  found solutions to almost all their issues. #SriLanka #GoSL #economicrecoveryplan Why is the registrar of company sending some applications for registration to defence ministry for clearance? Under which section of the Act is he empowered to do that? Any Boi project or investment should be a minimum of 2m dollars to stop us been swamped by gram stores muscat shops and saree shops
289,"com,twitter)/an_cabraal/status/1378926033039097856",20210405042251,https://twitter.com/an_cabraal/status/1378926033039097856,https://web.archive.org/web/20210405042251/https://twitter.com/an_cabraal/status/1378926033039097856,Multi-lateral institutions seem to be finally heeding the call of emerging nations to deal with the economic fall-out of the #COVID19Pandemic via a #global response - New allocation of #SDRs for USD 650 billion proposed by @IMFNews #SriLanka #GoSL #economicrecoveryplan
307,"com,twitter)/an_cabraal/status/1384065859447001091",20210520050245,https://twitter.com/an_cabraal/status/1384065859447001091,https://web.archive.org/web/20210520050245/https://twitter.com/an_cabraal/status/1384065859447001091,"SL Rupee further appreciated against US Dollar today. Current buying and selling rates of US Dollar are Rs.187.93 &  191.97 respectively - CBSL
We are a Government that does what it says. @HarshadeSilvaMP @FitchRatings @MoodysInvSvc #Rupee #SriLanka #GoSL #economicrecoveryplan Great sir Hats off to your efforts... Stability ia what we need. Fingers crossed. Great Job and excellent strategy what's the strategy? So how was it done exactly sir? By getting a $500m loan from China...any other initiative? Would be good to know  how long will it act as a support to stabilize the rupee and what can we expect in the next 6 months. Need buildup local producers in each sector & recovery of the Tourism sector, able to limit external vulnerability. Sound reserve management practices important for increasing a country's overall resilience to shocks. hope that we can collectively appreciate the Rupee value by another Rs.10 against USD $...... Thumbs up....! 
If we can stabilize rupee value LKR against $  gradually will be reducing all the bad patches It's unbelievable with so much money printing"
308,"com,twitter)/an_cabraal/status/1384065859447001091",20210902031538,https://twitter.com/an_cabraal/status/1384065859447001091,https://web.archive.org/web/20210902031538/https://twitter.com/an_cabraal/status/1384065859447001091,"SL Rupee further appreciated against US Dollar today. Current buying and selling rates of US Dollar are Rs.187.93 &  191.97 respectively - CBSL
We are a Government that does what it says. @HarshadeSilvaMP @FitchRatings @MoodysInvSvc #Rupee #SriLanka #GoSL #economicrecoveryplan Great sir Hats off to your efforts... Stability ia what we need. Fingers crossed. Great Job and excellent strategy what's the strategy? So how was it done exactly sir? By getting a $500m loan from China...any other initiative? Would be good to know  how long will it act as a support to stabilize the rupee and what can we expect in the next 6 months. Need buildup local producers in each sector & recovery of the Tourism sector, able to limit external vulnerability. Sound reserve management practices important for increasing a country's overall resilience to shocks. hope that we can collectively appreciate the Rupee value by another Rs.10 against USD $...... Thumbs up....! 
If we can stabilize rupee value LKR against $  gradually will be reducing all the bad patches Then what went wrong with the Greek Bonds back in recent past??? Also the hedging issue??? Can you elaborate and explain same like you explained about someone working in Port City yesterday????

Other thing why didn't we take a loan from IMF or any other country???"
309,"com,twitter)/an_cabraal/status/1384065859447001091",20210903031058,https://twitter.com/an_cabraal/status/1384065859447001091,https://web.archive.org/web/20210903031058/https://twitter.com/an_cabraal/status/1384065859447001091,"SL Rupee further appreciated against US Dollar today. Current buying and selling rates of US Dollar are Rs.187.93 &  191.97 respectively - CBSL
We are a Government that does what it says. @HarshadeSilvaMP @FitchRatings @MoodysInvSvc #Rupee #SriLanka #GoSL #economicrecoveryplan Great Job and excellent strategy what's the strategy? So how was it done exactly sir? By getting a $500m loan from China...any other initiative? Would be good to know  how long will it act as a support to stabilize the rupee and what can we expect in the next 6 months. Thumbs up....! 
If we can stabilize rupee value LKR against $  gradually will be reducing all the bad patches How stupid can some people think that a 500million loan is the way to appreciate the value of a currency. This is only a way to get colonised to another country.  End of the day USD has moved up to 194 and 200 respectively  tomorrow even further  Sir , you are tweeting when it’s appreciated thanks for that at the same time when it depreciate pls tweet us so that we can sale our dollars A government doing what it says, 'did you mean borrowing money??? Ajiya , we are so proud of you man. Hopefully you get more loans when it hits Rs.200 again. You killing it ."
310,"com,twitter)/an_cabraal/status/1384065859447001091",20210903192834,https://twitter.com/an_cabraal/status/1384065859447001091,https://web.archive.org/web/20210903192834/https://twitter.com/an_cabraal/status/1384065859447001091,"SL Rupee further appreciated against US Dollar today. Current buying and selling rates of US Dollar are Rs.187.93 &  191.97 respectively - CBSL
We are a Government that does what it says. @HarshadeSilvaMP @FitchRatings @MoodysInvSvc #Rupee #SriLanka #GoSL #economicrecoveryplan Great Job and excellent strategy what's the strategy? So how was it done exactly sir? By getting a $500m loan from China...any other initiative? Would be good to know  how long will it act as a support to stabilize the rupee and what can we expect in the next 6 months. Need buildup local producers in each sector & recovery of the Tourism sector, able to limit external vulnerability. Sound reserve management practices important for increasing a country's overall resilience to shocks. hope that we can collectively appreciate the Rupee value by another Rs.10 against USD $...... Thumbs up....! 
If we can stabilize rupee value LKR against $  gradually will be reducing all the bad patches Once tourism and expat remittances pick up it should strengthen further. How stupid can some people think that a 500million loan is the way to appreciate the value of a currency. This is only a way to get colonised to another country.  End of the day USD has moved up to 194 and 200 respectively  tomorrow even further"
311,"com,twitter)/an_cabraal/status/1384065859447001091",20210904031045,https://twitter.com/an_cabraal/status/1384065859447001091,https://web.archive.org/web/20210904031045/https://twitter.com/an_cabraal/status/1384065859447001091,"SL Rupee further appreciated against US Dollar today. Current buying and selling rates of US Dollar are Rs.187.93 &  191.97 respectively - CBSL
We are a Government that does what it says. @HarshadeSilvaMP @FitchRatings @MoodysInvSvc #Rupee #SriLanka #GoSL #economicrecoveryplan Great sir Hats off to your efforts... Stability ia what we need. Fingers crossed. Great Job and excellent strategy what's the strategy? So how was it done exactly sir? By getting a $500m loan from China...any other initiative? Would be good to know  how long will it act as a support to stabilize the rupee and what can we expect in the next 6 months. Need buildup local producers in each sector & recovery of the Tourism sector, able to limit external vulnerability. Sound reserve management practices important for increasing a country's overall resilience to shocks. hope that we can collectively appreciate the Rupee value by another Rs.10 against USD $...... Thumbs up....! 
If we can stabilize rupee value LKR against $  gradually will be reducing all the bad patches Then what went wrong with the Greek Bonds back in recent past??? Also the hedging issue??? Can you elaborate and explain same like you explained about someone working in Port City yesterday????

Other thing why didn't we take a loan from IMF or any other country???"
312,"com,twitter)/an_cabraal/status/1384065859447001091",20210904183646,https://twitter.com/an_cabraal/status/1384065859447001091,https://web.archive.org/web/20210904183646/https://twitter.com/an_cabraal/status/1384065859447001091,"SL Rupee further appreciated against US Dollar today. Current buying and selling rates of US Dollar are Rs.187.93 &  191.97 respectively - CBSL
We are a Government that does what it says. @HarshadeSilvaMP @FitchRatings @MoodysInvSvc #Rupee #SriLanka #GoSL #economicrecoveryplan Great sir Hats off to your efforts... Stability ia what we need. Fingers crossed. Great Job and excellent strategy what's the strategy? So how was it done exactly sir? By getting a $500m loan from China...any other initiative? Would be good to know  how long will it act as a support to stabilize the rupee and what can we expect in the next 6 months. Need buildup local producers in each sector & recovery of the Tourism sector, able to limit external vulnerability. Sound reserve management practices important for increasing a country's overall resilience to shocks. hope that we can collectively appreciate the Rupee value by another Rs.10 against USD $...... Thumbs up....! 
If we can stabilize rupee value LKR against $  gradually will be reducing all the bad patches Then what went wrong with the Greek Bonds back in recent past??? Also the hedging issue??? Can you elaborate and explain same like you explained about someone working in Port City yesterday????

Other thing why didn't we take a loan from IMF or any other country???"
313,"com,twitter)/an_cabraal/status/1384065859447001091",20220308053800,https://twitter.com/an_cabraal/status/1384065859447001091,https://web.archive.org/web/20220308053800/https://twitter.com/an_cabraal/status/1384065859447001091,"SL Rupee further appreciated against US Dollar today. Current buying and selling rates of US Dollar are Rs.187.93 &  191.97 respectively - CBSL
We are a Government that does what it says. @HarshadeSilvaMP @FitchRatings @MoodysInvSvc #Rupee #SriLanka #GoSL #economicrecoveryplan Great sir Hats off to your efforts... Stability ia what we need. Fingers crossed. Great Job and excellent strategy what's the strategy? So how was it done exactly sir? By getting a $500m loan from China...any other initiative? Would be good to know  how long will it act as a support to stabilize the rupee and what can we expect in the next 6 months. Need buildup local producers in each sector & recovery of the Tourism sector, able to limit external vulnerability. Sound reserve management practices important for increasing a country's overall resilience to shocks. hope that we can collectively appreciate the Rupee value by another Rs.10 against USD $...... Thumbs up....! 
If we can stabilize rupee value LKR against $  gradually will be reducing all the bad patches Then what went wrong with the Greek Bonds back in recent past??? Also the hedging issue??? Can you elaborate and explain same like you explained about someone working in Port City yesterday????

Other thing why didn't we take a loan from IMF or any other country???"
314,"com,twitter)/an_cabraal/status/1384065859447001091",20220308184329,https://twitter.com/an_cabraal/status/1384065859447001091,https://web.archive.org/web/20220308184329/https://twitter.com/an_cabraal/status/1384065859447001091,"SL Rupee further appreciated against US Dollar today. Current buying and selling rates of US Dollar are Rs.187.93 &  191.97 respectively - CBSL
We are a Government that does what it says. @HarshadeSilvaMP @FitchRatings @MoodysInvSvc #Rupee #SriLanka #GoSL #economicrecoveryplan Great Job and excellent strategy what's the strategy? So how was it done exactly sir? By getting a $500m loan from China...any other initiative? Would be good to know  how long will it act as a support to stabilize the rupee and what can we expect in the next 6 months. Thumbs up....! 
If we can stabilize rupee value LKR against $  gradually will be reducing all the bad patches How stupid can some people think that a 500million loan is the way to appreciate the value of a currency. This is only a way to get colonised to another country.  End of the day USD has moved up to 194 and 200 respectively  tomorrow even further  Sir , you are tweeting when it’s appreciated thanks for that at the same time when it depreciate pls tweet us so that we can sale our dollars A government doing what it says, 'did you mean borrowing money??? Ajiya , we are so proud of you man. Hopefully you get more loans when it hits Rs.200 again. You killing it ."
315,"com,twitter)/an_cabraal/status/1384065859447001091",20220310184306,https://twitter.com/an_cabraal/status/1384065859447001091,https://web.archive.org/web/20220310184306/https://twitter.com/an_cabraal/status/1384065859447001091,"SL Rupee further appreciated against US Dollar today. Current buying and selling rates of US Dollar are Rs.187.93 &  191.97 respectively - CBSL
We are a Government that does what it says. @HarshadeSilvaMP @FitchRatings @MoodysInvSvc #Rupee #SriLanka #GoSL #economicrecoveryplan Great Job and excellent strategy what's the strategy? So how was it done exactly sir? By getting a $500m loan from China...any other initiative? Would be good to know  how long will it act as a support to stabilize the rupee and what can we expect in the next 6 months. Thumbs up....! 
If we can stabilize rupee value LKR against $  gradually will be reducing all the bad patches How stupid can some people think that a 500million loan is the way to appreciate the value of a currency. This is only a way to get colonised to another country.  End of the day USD has moved up to 194 and 200 respectively  tomorrow even further  Sir , you are tweeting when it’s appreciated thanks for that at the same time when it depreciate pls tweet us so that we can sale our dollars A government doing what it says, 'did you mean borrowing money??? Ajiya , we are so proud of you man. Hopefully you get more loans when it hits Rs.200 again. You killing it ."
316,"com,twitter)/an_cabraal/status/1384065859447001091",20220330141148,https://twitter.com/an_cabraal/status/1384065859447001091,https://web.archive.org/web/20220330141148/https://twitter.com/an_cabraal/status/1384065859447001091,"SL Rupee further appreciated against US Dollar today. Current buying and selling rates of US Dollar are Rs.187.93 &  191.97 respectively - CBSL
We are a Government that does what it says. @HarshadeSilvaMP @FitchRatings @MoodysInvSvc #Rupee #SriLanka #GoSL #economicrecoveryplan Great sir Hats off to your efforts... Stability ia what we need. Fingers crossed. Great Job and excellent strategy what's the strategy? So how was it done exactly sir? By getting a $500m loan from China...any other initiative? Would be good to know  how long will it act as a support to stabilize the rupee and what can we expect in the next 6 months. Need buildup local producers in each sector & recovery of the Tourism sector, able to limit external vulnerability. Sound reserve management practices important for increasing a country's overall resilience to shocks. hope that we can collectively appreciate the Rupee value by another Rs.10 against USD $...... Thumbs up....! 
If we can stabilize rupee value LKR against $  gradually will be reducing all the bad patches Then what went wrong with the Greek Bonds back in recent past??? Also the hedging issue??? Can you elaborate and explain same like you explained about someone working in Port City yesterday????

Other thing why didn't we take a loan from IMF or any other country???"
317,"com,twitter)/an_cabraal/status/1384065859447001091",20220401142324,https://twitter.com/an_cabraal/status/1384065859447001091,https://web.archive.org/web/20220401142324/https://twitter.com/an_cabraal/status/1384065859447001091,"SL Rupee further appreciated against US Dollar today. Current buying and selling rates of US Dollar are Rs.187.93 &  191.97 respectively - CBSL
We are a Government that does what it says. @HarshadeSilvaMP @FitchRatings @MoodysInvSvc #Rupee #SriLanka #GoSL #economicrecoveryplan Great Job and excellent strategy what's the strategy? So how was it done exactly sir? By getting a $500m loan from China...any other initiative? Would be good to know  how long will it act as a support to stabilize the rupee and what can we expect in the next 6 months. Need buildup local producers in each sector & recovery of the Tourism sector, able to limit external vulnerability. Sound reserve management practices important for increasing a country's overall resilience to shocks. hope that we can collectively appreciate the Rupee value by another Rs.10 against USD $...... Thumbs up....! 
If we can stabilize rupee value LKR against $  gradually will be reducing all the bad patches  Once tourism and expat remittances pick up it should strengthen further. How stupid can some people think that a 500million loan is the way to appreciate the value of a currency. This is only a way to get colonised to another country."
352,"com,twitter)/an_cabraal/status/1419681474526302212",20210726153346,https://twitter.com/an_cabraal/status/1419681474526302212,https://web.archive.org/web/20210726153346/https://twitter.com/an_cabraal/status/1419681474526302212,"Maintaining its #reputation of honouring debt #SL settled USD 1 bn #ISB today. The #bond investors who panicked due to rating actions and analyst reports and sold off at huge discounts, must be regretting. @FitchRatings @MoodysInvSvc @SPGlobalRatings @CBSL #SriLanka #GoSL"
377,"com,twitter)/an_cabraal/status/1433329446396645379",20210902072303,https://twitter.com/an_cabraal/status/1433329446396645379,https://web.archive.org/web/20210902072303/https://twitter.com/an_cabraal/status/1433329446396645379,"With #Forex flows of over $1.2 billion, the LKR should appreciate, not depreciate. Monetary Board should guide the market and play a proactive role. @CBSL @MoFSriLanka #Rupee #lka #SriLanka #GoSL
@FT_SriLanka: https://www.ft.lk/top-story/Forex-flows-in-but-rupee-dip-persists/26-722507 …
@adaderana:https://fb.watch/7MdcPC0zRI/"
379,"com,twitter)/an_cabraal/status/1433696728130093056",20210903074158,https://twitter.com/an_cabraal/status/1433696728130093056,https://web.archive.org/web/20210903074158/https://twitter.com/an_cabraal/status/1433696728130093056,"Exporters' income tax is half of local manufacturers' #tax coz they earn Forex. But, in '20&'21, their unconverted forex balances increased by >$2 bn without being converted to #LKR. To fulfill their expected role, they should convert their surplus #forexhttps://www.timesonline.lk/news-online/Govt-urges-exporters-to-convert-FX-earnings-to-rupees/2-1134952 …"
387,"com,twitter)/an_cabraal/status/1435513911504080896",20210908181355,https://twitter.com/an_cabraal/status/1435513911504080896,https://web.archive.org/web/20210908181355/https://twitter.com/an_cabraal/status/1435513911504080896,"I have NOT received a single CENT as a #pension. Neither have I availed myself of the DUTY FREE vehicle from the Government after working as the #Governor for nearly 9 years. Be cautious of #fakenews. #GoSL #CBSL #SriLankapic.twitter.com/y1V8FuHeXR why don't you tweet something positive about the market instead of pension!  we get it you have not received, question is did you request for a pension? මම ඉල්ලුවා නං තමයි.. ඉස්සරහදි නොගෙන ඉන්නෙත් නෑ තමයි.. Thank you for the clarification. However, you have requested for a pension as per one of your Tweets I came across. I believe that this is not the ""time"" to claim any perks. Thank you for ""availing"" yourself from these.  Sir when you mentioned the USD 500 million figure in your Speech yesterday , did you mean that to be the 1% Penalty which would add to the Government Revenue or the total USD inflow ? If it's the 1% then the Country will receive a total inflow of USD 50 Billion ! Which is it ?  We are with you Yet you are suspected of aiding, abetting, and in certain scenarios masterminding, the mass corruption and pillaging of public coffers in this country. Would have been better if you had taken one vehicle and a pension in exchange for transparent, incorruptible financial strategy God bless you sir!!!"
416,"com,twitter)/an_cabraal/status/1441294705967337477",20210924084956,https://twitter.com/an_cabraal/status/1441294705967337477,https://web.archive.org/web/20210924084956/https://twitter.com/an_cabraal/status/1441294705967337477,"The exchange of views with the main #Importers & #Exporters in Sri Lanka was very helpful. Their commitment to stabilize our economy is very encouraging. I look forward to working with them. @CBSL #SriLanka #GoSL #Governorpic.twitter.com/wFNt6qQEU3 I hope you can sir,Sri Lankan Economy can improve during with your office period.soon became a rich country after 1983 before we are 2nd rich country in Asia Good luck @an_cabraal ඔය වැඩ පටන් අරන් තියෙන්නේ. බලමුකෝ මොකද වෙන්නේ කියල @nanayakkara77 and Keerthi please learn this man. @nanayakkara77 if you really wants to see some growth in this country, help this man and give him sometimes and see"
443,"com,twitter)/an_cabraal/status/1450302133958443008",20211019032555,https://twitter.com/an_cabraal/status/1450302133958443008,https://web.archive.org/web/20211019032555/https://twitter.com/an_cabraal/status/1450302133958443008,"Had a very productive meeting with accredited #Labour Agencies. Discussed innovative ways for fast & easy #remittance inflows,  special #incentives, & #pensions for migrant workers who use official methods to #remit earnings. @CBSL #SriLankpic.twitter.com/rH1Px9Daq1"
